0.00243,0.00000,0.00000,0.00001,0.01342,0.00000,0.00000,0.00000,0.02715,0.00000,0.00467,0.00345,0.00162,0.00000,0.00417,0.00003,0.00419,0.01406,0.00816,0.00000,0.00443,0.00003,0.00492,0.15243,0.00000,0.00003,0.00004,0.00001,0.00000,0.01623,0.00727,0.00008,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00004,0.00015,0.00000,0.00536,0.00000,0.00012,0.00236
0.00036,0.01204,0.01142,0.00000,0.05517,0.00000,0.00007,0.00000,0.00106,0.00020,0.00026,0.00000,0.00002,0.00007,0.00007,0.00000,0.00039,0.00279,0.00000,0.00087,0.00000,0.00000,0.00016,0.00000,0.00007,0.10294,0.00000,0.00000,0.00000,0.00016,0.01931,0.00213,0.00000,0.00016,0.01668,0.00000,0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0.02685,0.00000,0.00007
0.00000,0.00046,0.00000,0.00928,0.00000,0.07168,0.07288,0.00016,0.00000,0.00006,0.00000,0.00000,0.00007,0.00016,0.00000,0.00000,0.00000,0.00000,0.01121,0.00000,0.00482,0.00000,0.00016,0.00000,0.00000,0.00589,0.07777,0.00000,0.00000,0.03383,0.00001,0.00000,0.00005,0.07534,0.00000,0.00029,0.00000,0.01444,0.00000,0.00704,0.03825,0.01485,0.00000,0.00000,0.00017
0.00010,0.00002,0.00440,0.00002,0.01200,0.00000,0.02677,0.00000,0.00419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00231,0.00000,0.00019,0.00350,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00006,0.06197,0.00000,0.00000,0.00000,0.00001,0.00815,0.02416,0.00001,0.00000,0.00008,0.00000,0.00000,0.00006,0.00003,0.00446,0.00001,0.00000
0.00000,0.00000,0.00005,0.01229,0.00000,0.03770,0.03806,0.00031,0.00000,0.00000,0.00000,0.00000,0.00299,0.00198,0.00000,0.00812,0.00008,0.00000,0.00053,0.00000,0.00518,0.00646,0.00058,0.00008,0.00016,0.01063,0.00512,0.00000,0.00000,0.09499,0.00003,0.00000,0.00010,0.05203,0.02162,0.00270,0.00006,0.00149,0.00646,0.00052,0.01556,0.01231,0.00042,0.00003,0.00594
0.00610,0.00000,0.00004,0.00113,0.03239,0.00000,0.00004,0.00000,0.00477,0.00000,0.01181,0.00053,0.00003,0.00000,0.02431,0.00000,0.00000,0.00619,0.00509,0.00000,0.00373,0.00000,0.00630,0.00810,0.00000,0.02386,0.00000,0.00094,0.00354,0.00015,0.13712,0.00000,0.00000,0.00568,0.00154,0.00000,0.01254,0.00005,0.00000,0.00680,0.00000,0.00006,0.00007,0.00019,0.00592
0.00001,0.00319,0.00929,0.00002,0.01340,0.00002,0.01781,0.00092,0.00243,0.00001,0.00766,0.00385,0.00000,0.00000,0.00614,0.00000,0.00004,0.01074,0.00095,0.00011,0.00802,0.00579,0.00002,0.00287,0.00010,0.00376,0.00106,0.00339,0.00933,0.00002,0.00314,0.00004,0.00000,0.10274,0.00021,0.00101,0.00132,0.00057,0.00000,0.00296,0.00000,0.00011,0.00000,0.00005,0.00000
0.02278,0.00000,0.00000,0.00322,0.00511,0.00000,0.00800,0.00000,0.00000,0.00000,0.00000,0.00625,0.00000,0.00000,0.00878,0.03239,0.00000,0.00000,0.00000,0.00551,0.00000,0.00004,0.00008,0.00000,0.00000,0.00000,0.00440,0.00000,0.01887,0.00328,0.00006,0.00000,0.00003,0.00763,0.01756,0.00007,0.00000,0.00001,0.00096,0.01221,0.00050,0.01979,0.00120,0.00482,0.00870
0.00000,0.00023,0.00000,0.00000,0.00000,0.07607,0.27849,0.00000,0.00002,0.00000,0.00000,0.00023,0.00000,0.00580,0.00000,0.00921,0.00472,0.00000,0.00365,0.00011,0.00005,0.04476,0.00039,0.00007,0.00000,0.01590,0.00011,0.00036,0.00713,0.00000,0.00000,0.00000,0.00037,0.05691,0.02799,0.04641,0.00000,0.00022,0.00000,0.00000,0.01287,0.01064,0.00075,0.00000,0.00000
0.00507,0.00000,0.00000,0.00000,0.02008,0.00000,0.02993,0.00225,0.00000,0.00194,0.00057,0.00005,0.00000,0.00000,0.00259,0.00000,0.00000,0.00046,0.00037,0.00067,0.00004,0.00006,0.00000,0.01468,0.00051,0.00565,0.00000,0.00502,0.00394,0.00054,0.00006,0.00000,0.00000,0.00008,0.28261,0.00030,0.25328,0.00052,0.00001,0.00000,0.00000,0.00384,0.03348,0.00964,0.00748
0.00021,0.00219,0.00018,0.00000,0.00014,0.00352,0.00003,0.00000,0.00009,0.00000,0.00718,0.00002,0.00005,0.03391,0.01961,0.00003,0.00014,0.00021,0.00006,0.00026,0.00253,0.00004,0.00004,0.00511,0.00165,0.00425,0.00007,0.00011,0.00001,0.01227,0.00001,0.00011,0.00000,0.01294,0.00007,0.00000,0.00416,0.10243,0.00006,0.00000,0.00069,0.00014,0.00003,0.00084,0.00375
0.00004,0.00234,0.00000,0.00163,0.01644,0.00148,0.00006,0.00001,0.00012,0.00102,0.00003,0.00000,0.00007,0.01145,0.00000,0.00007,0.00000,0.00000,0.00002,0.00020,0.01441,0.00000,0.00000,0.00007,0.00014,0.00543,0.00004,0.00000,0.00000,0.03079,0.00004,0.00019,0.00000,0.05062,0.00000,0.00000,0.00000,0.01149,0.00000,0.08131,0.06107,0.00160,0.00000,0.00000,0.00056
0.00784,0.00003,0.00000,0.00007,0.00398,0.00287,0.00576,0.00002,0.01980,0.00025,0.00000,0.00002,0.00000,0.01527,0.00000,0.00001,0.00301,0.00226,0.00449,0.00000,0.00007,0.00003,0.00007,0.00002,0.00000,0.00000,0.00809,0.00191,0.01364,0.00009,0.00000,0.00155,0.00026,0.00826,0.00004,0.00007,0.00000,0.00006,0.00208,0.00375,0.06081,0.01862,0.00000,0.00000,0.00991
0.00000,0.00000,0.00001,0.00005,0.00000,0.02728,0.02391,0.00413,0.00000,0.00000,0.00000,0.00000,0.00013,0.00227,0.00000,0.00000,0.00000,0.00000,0.00599,0.00000,0.01440,0.00950,0.00000,0.00138,0.00000,0.00058,0.00000,0.00255,0.00000,0.00363,0.00229,0.00000,0.00803,0.00859,0.00007,0.01616,0.00000,0.00003,0.00391,0.00091,0.03225,0.14798,0.01288,0.00000,0.00000
0.01459,0.00000,0.02151,0.00000,0.02401,0.00000,0.00667,0.00004,0.00005,0.00000,0.00014,0.00011,0.00000,0.00000,0.00807,0.00000,0.00000,0.00518,0.00004,0.00002,0.00000,0.01072,0.00221,0.00028,0.00021,0.00037,0.00000,0.00818,0.01096,0.00111,0.00003,0.00000,0.00193,0.00433,0.03687,0.00033,0.01047,0.00010,0.00000,0.00000,0.00000,0.00009,0.12307,0.00009,0.00003
0.01183,0.00013,0.01200,0.00000,0.24190,0.00000,0.01283,0.00403,0.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00189,0.00098,0.01875,0.03324,0.01261,0.00000,0.00000,0.00006,0.00016,0.00577,0.00000,0.03606,0.00020,0.00236,0.01199,0.00021,0.00000,0.00000,0.00000,0.00020,0.01978,0.00000,0.02327,0.00029,0.00000,0.00000,0.00000,0.00000,0.00355,0.08472,0.00000
0.00346,0.00000,0.00017,0.00537,0.00762,0.00001,0.00002,0.00016,0.00036,0.00000,0.00015,0.00021,0.00199,0.00374,0.00955,0.00000,0.00011,0.01965,0.00000,0.00002,0.00002,0.00003,0.00073,0.00038,0.00000,0.00136,0.00000,0.00003,0.00002,0.01418,0.00897,0.00000,0.00000,0.00001,0.01425,0.00000,0.01218,0.00531,0.00000,0.00000,0.00000,0.00108,0.00074,0.00004,0.11922
